City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
286,new norfolk,-42.7826,147.0587,6.510000000000048,86,2,1.26,AU,1712607355
287,umm kaddadah,13.6017,26.6876,26.74000000000001,11,97,5.95,SD,1712607355
288,ixtapa,20.7,-105.2,23.57000000000005,73,20,4.63,MX,1712607355
289,farafangana,-22.8167,47.8333,23.430000000000007,91,63,0.76,MG,1712607356
290,el granada,37.5027,-122.4694,22.120000000000005,65,0,6.69,US,1712607356
291,lujan,-34.5703,-59.105,24.970000000000027,77,6,1.79,AR,1712607122
292,berdigestyakh,62.0989,126.6992,-7.229999999999961,98,100,0.55,RU,1712607356
293,freetown,8.484,-13.2299,26.390000000000043,79,6,4.6,SL,1712607356
294,mugia,43.1041,-9.2179,11.060000000000002,62,3,8.9,ES,1712607172
295,las khorey,11.1595,48.1967,28.79000000000002,71,16,3.71,SO,1712607356
296,ilhabela,-23.7781,-45.3581,24.470000000000027,89,100,2.35,BR,1712607057
297,wanning,18.8003,110.3967,24.0,94,8,1.07,CN,1712607357
298,okhotsk,59.3833,143.3,-2.579999999999984,97,100,2.24,RU,1712607357
299,pariaman,-0.619,100.12,26.03000000000003,87,96,2.22,ID,1712607357
300,tobruk,32.0836,23.9764,16.640000000000043,67,9,6.18,LY,1712607357
301,dolores,-36.3132,-57.6792,24.760000000000048,50,3,5.44,AR,1712607357
302,reggane,26.7158,0.1714,31.610000000000014,8,0,1.08,DZ,1712607357
303,al jawf,29.5,38.75,21.78000000000003,20,0,2.82,SA,1712607357
304,shangzhi,45.2167,127.9667,-4.199999999999989,34,0,2.13,CN,1712607358
305,mingguang,32.7802,117.9638,10.79000000000002,76,66,1.45,CN,1712607358
306,san patricio,28.017,-97.5169,26.04000000000002,71,100,8.83,US,1712607358
307,stephenville,32.2207,-98.2023,26.54000000000002,60,0,3.6,US,1712607316
308,pont rouge,48.8833,-72.0825,12.160000000000025,47,59,5.3,CA,1712607358
309,codrington,-38.2667,141.9667,12.840000000000032,61,100,7.53,AU,1712607359
310,kupino,54.3663,77.2981,7.420000000000016,91,88,3.63,RU,1712607359
311,hamilton,39.1834,-84.5333,24.99000000000001,50,0,4.12,US,1712607075
312,floro,61.5996,5.0328,8.04000000000002,71,88,8.75,NO,1712607359
313,fisterra,42.9049,-9.2629,10.970000000000027,60,3,9.89,ES,1712607359
314,princeville,45.7668,-61.2985,7.560000000000002,63,20,2.68,CA,1712607359
315,mglin,53.0591,32.8475,13.629999999999995,73,100,2.78,RU,1712607359
316,tateyama,34.9833,139.8667,19.960000000000036,94,75,4.63,JP,1712607360
317,manta,-0.95,-80.7333,31.879999999999995,65,40,5.66,EC,1712607310
318,ijebu-ife,6.7784,4.0339,26.74000000000001,87,100,1.39,NG,1712607360
319,torbat-e heydariyeh,35.274,59.2195,14.900000000000034,25,56,4.43,IR,1712607204
320,villa bruzual,9.3328,-69.1208,37.210000000000036,27,100,2.15,VE,1712607361
321,hadibu,12.65,54.0333,26.939999999999998,79,99,2.22,YE,1712607361
322,saldanha,-33.0117,17.9442,16.03000000000003,90,95,10.82,ZA,1712607361
323,altay,47.8667,88.1167,4.840000000000032,53,55,3.76,CN,1712607361
324,kyshtovka,56.555,76.6271,1.3000000000000114,99,100,3.58,RU,1712607361
325,tommot,58.9564,126.2925,-18.19999999999999,96,97,1.26,RU,1712607138
326,tvoroyri,61.5556,-6.8111,6.980000000000018,91,99,11.57,FO,1712607362
327,al kharj,24.155,47.3346,23.32000000000005,29,100,5.25,SA,1712607066
328,ouro preto,-20.3948,-43.5052,20.30000000000001,79,93,2.01,BR,1712607362
329,meads,38.4126,-82.7091,25.03000000000003,47,75,2.68,US,1712607362
330,saint clairsville,40.0806,-80.9001,22.950000000000045,54,100,4.63,US,1712607362
331,lamu,-2.2717,40.902,28.24000000000001,83,80,6.13,KE,1712607362
332,vallejuelo,18.6535,-71.3343,27.939999999999998,48,61,3.28,DO,1712607363
333,palmer,42.1584,-72.3287,17.950000000000045,32,75,2.06,US,1712607119
334,burao,9.5221,45.5336,27.689999999999998,53,17,1.85,SO,1712607363
335,banda aceh,5.5577,95.3222,27.100000000000023,78,25,2.66,ID,1712607363
336,pamekasan,-7.1568,113.4746,26.140000000000043,89,80,2.07,ID,1712607363
337,biloela,-24.4167,150.5,18.78000000000003,67,13,3.0,AU,1712607364
338,severobaykal'sk,55.65,109.3167,-9.159999999999968,84,11,3.63,RU,1712607364
339,vilyuchinsk,52.9306,158.4028,3.2900000000000205,98,93,0.19,RU,1712607364
340,usogorsk,63.4106,48.6872,-8.519999999999982,97,82,1.62,RU,1712607364
341,lafia,8.4833,8.5167,32.81,45,24,4.29,NG,1712607364
342,rio grande,-32.035,-52.0986,25.060000000000002,78,97,2.93,BR,1712606857
343,kristiansund,63.1115,7.732,9.03000000000003,70,0,2.57,NO,1712607365
344,corinto,37.9407,22.9573,18.460000000000036,49,0,1.9,GR,1712607303
345,bubaque,11.2833,-15.8333,24.80000000000001,76,43,9.81,GW,1712607365
346,sarupathar,26.1984,93.8094,23.640000000000043,47,100,0.77,IN,1712607365
347,san pedro buenavista,16.0833,-93.1167,36.59000000000003,27,0,3.0,MX,1712607365
348,sinabang,2.4803,96.3801,26.5,88,100,3.35,ID,1712607162
349,celestun,20.8667,-90.4,32.80000000000001,46,0,4.15,MX,1712607366
350,harper,4.375,-7.7169,28.510000000000048,80,89,4.5,LR,1712607366
351,rada tilly,-45.9333,-67.5333,10.270000000000039,53,40,6.17,AR,1712607182
352,la ronge,55.1001,-105.2842,9.120000000000005,61,100,2.06,CA,1712607367
353,ballito,-29.539,31.2144,20.08000000000004,88,0,5.66,ZA,1712607367
354,luanda,-8.8368,13.2343,26.310000000000002,82,100,2.42,AO,1712607245
355,nova vicosa,-17.8919,-39.3719,26.80000000000001,76,23,2.56,BR,1712607367
356,timimoun,29.2639,0.231,33.129999999999995,8,100,3.17,DZ,1712607367
357,chabahar,25.2919,60.643,25.340000000000032,76,44,0.45,IR,1712607368
358,mikhaylovsk,45.1283,42.0256,10.060000000000002,61,0,11.18,RU,1712607243
359,san ignacio,17.1561,-89.0714,33.08000000000004,58,75,3.09,BZ,1712607368
360,san marcos de colon,13.4333,-86.8,34.85000000000002,22,100,4.4,HN,1712607368
361,tolanaro,-25.0319,46.9987,21.450000000000045,87,100,3.91,MG,1712607368
362,el porvenir,13.7617,-87.3458,34.629999999999995,18,78,3.59,HN,1712607369
363,cam ranh,11.9214,109.1591,25.980000000000018,89,20,0.0,VN,1712607369
364,ciudad acuna,29.3232,-100.9522,28.160000000000025,56,75,6.17,MX,1712607369
365,slonim,53.0867,25.3219,15.25,89,9,3.29,BY,1712607369
366,tazacorte,28.629,-17.9293,19.54000000000002,87,20,7.2,ES,1712607224
367,dalbandin,28.8947,64.4101,27.560000000000002,12,100,1.74,PK,1712607369
368,cidreira,-30.1811,-50.2056,23.74000000000001,81,90,1.43,BR,1712607370
369,coquimbo,-29.9533,-71.3436,17.120000000000005,78,2,3.57,CL,1712607087
370,oppdal,62.5943,9.6912,1.0300000000000296,90,100,4.64,NO,1712607370
371,shingu,33.7333,135.9833,18.670000000000016,99,100,5.6,JP,1712607370
372,quelimane,-17.8786,36.8883,26.970000000000027,89,20,1.26,MZ,1712607370
373,kalawit,8.0667,122.5167,25.200000000000045,82,71,2.51,PH,1712607370
374,independence,39.0911,-94.4155,21.689999999999998,36,0,4.12,US,1712607333
375,tofol,5.3248,163.0078,25.810000000000002,84,100,8.66,FM,1712607371
376,beau vallon,-20.4189,57.6953,25.120000000000005,94,40,2.06,MU,1712607371
377,wewak,-3.5534,143.6268,25.129999999999995,94,100,1.68,PG,1712607371
378,lompoc,34.6391,-120.4579,23.160000000000025,60,0,7.72,US,1712607181
379,watampone,-4.5386,120.3279,24.600000000000023,96,100,0.86,ID,1712607371
380,bandarbeyla,9.4942,50.8122,27.860000000000014,72,9,4.49,SO,1712607180
381,shira,54.4911,89.9531,2.930000000000007,83,37,2.06,RU,1712607372
382,las matas de santa cruz,19.6712,-71.5047,27.430000000000007,60,100,6.07,DO,1712607372
383,charters towers,-20.1,146.2667,21.28000000000003,54,2,4.82,AU,1712607372
384,maturin,9.75,-63.1767,36.76000000000005,27,70,6.09,VE,1712607372
385,noshiro,40.2039,140.0242,11.390000000000043,76,100,4.36,JP,1712607373
386,malpe,13.35,74.7167,28.610000000000014,69,92,1.36,IN,1712607373
387,myanaung,18.2833,95.3167,29.620000000000005,59,0,0.83,MM,1712607373
388,prado,-17.3411,-39.2208,26.910000000000025,75,67,3.5,BR,1712607107
389,saipan,15.1355,145.701,27.390000000000043,83,75,6.17,MP,1712607283
390,laguna,38.421,-121.4238,22.02000000000004,36,0,5.66,US,1712607180
391,spirovo,57.419,34.9766,8.640000000000043,84,92,1.6,RU,1712607374
392,buncrana,55.1333,-7.45,7.8700000000000045,84,100,1.46,IE,1712607374
393,aleksandrovsk,59.158,57.5624,2.1100000000000136,97,100,3.53,RU,1712607374
394,malango,-2.9627,119.9001,19.900000000000034,99,100,0.67,ID,1712607374
395,beolgyo,34.8449,127.3429,11.490000000000009,86,24,0.88,KR,1712607374
396,vila do maio,15.1333,-23.2167,22.439999999999998,73,2,9.04,CV,1712607375
397,simanggang,1.2472,111.4528,24.99000000000001,100,100,1.03,MY,1712607375
398,vila velha,-20.3297,-40.2925,28.970000000000027,77,40,4.63,BR,1712606647
399,williams lake,52.1415,-122.1445,9.470000000000027,43,100,4.02,CA,1712607246
400,olavarria,-36.8927,-60.3225,23.870000000000005,49,45,4.7,AR,1712607161
401,szecseny,48.0806,19.5202,15.520000000000039,70,100,1.4,HU,1712607375
402,shchyolkino,45.4291,35.8223,14.200000000000045,72,3,4.36,UA,1712607376
403,'ali al gharbi,32.4633,46.6864,24.910000000000025,52,90,1.1,IQ,1712607376
404,mongo,12.1844,18.693,34.5,22,98,0.72,TD,1712607376
405,viqueque,-8.8673,126.3658,24.08000000000004,93,55,1.01,TL,1712607376
406,santa cruz,-17.8,-63.1667,28.700000000000045,74,75,6.17,BO,1712606895
407,venafro,41.4834,14.0451,17.400000000000034,56,91,1.44,IT,1712607376
408,as sulayyil,20.4607,45.5779,25.140000000000043,44,100,9.38,SA,1712607377
409,fort st. john,56.2499,-120.8529,7.939999999999998,42,75,7.72,CA,1712607377
410,okha,53.5739,142.9478,-8.189999999999998,98,53,2.24,RU,1712607377
411,mount gambier,-37.8333,140.7667,11.650000000000034,65,100,3.58,AU,1712607203
412,kidal,18.4411,1.4078,32.98000000000002,7,86,4.18,ML,1712607377
413,minas de marcona,-15.2119,-75.1103,21.980000000000018,62,17,6.78,PE,1712607232
414,tiquipaya,-17.3382,-66.2189,25.400000000000034,36,75,2.57,BO,1712607378
415,opuwo,-18.0607,13.84,20.910000000000025,39,15,2.48,NA,1712607171
416,tabuk,17.4189,121.4443,23.340000000000032,89,34,0.27,PH,1712607378
417,dubbo,-32.25,148.6167,9.07000000000005,100,99,0.0,AU,1712607303
418,saudarkrokur,65.7461,-19.6394,-2.169999999999959,86,54,4.54,IS,1712607211
419,thief river falls,48.1191,-96.1812,8.960000000000036,61,100,3.09,US,1712607378
420,minab,27.1467,57.0801,27.08000000000004,45,100,0.98,IR,1712607379
421,mahemdavad,22.8333,72.7667,26.140000000000043,17,2,3.82,IN,1712607379
422,miyako,39.6367,141.9525,12.610000000000014,100,100,0.89,JP,1712607379
423,merizo village,13.2658,144.6691,26.850000000000023,88,11,7.44,GU,1712607379
424,pimentel,-6.8367,-79.9342,29.160000000000025,51,0,7.2,PE,1712607379
425,kavaratti,10.5669,72.642,29.420000000000016,63,1,1.61,IN,1712607170
426,naze,28.3667,129.4833,18.510000000000048,91,72,5.77,JP,1712607379
427,sao joao da barra,-21.6403,-41.0511,28.05000000000001,80,63,4.38,BR,1712607380
428,daru,-9.0763,143.2092,26.78000000000003,85,100,0.93,PG,1712607380
429,bardai,11.65,7.2333,30.610000000000014,10,100,3.88,NG,1712607380
430,choyr,46.3611,108.3611,4.7000000000000455,58,97,3.64,MN,1712607380
431,ust'-kulom,61.6864,53.6902,-0.40999999999996817,97,100,2.68,RU,1712607380
432,fredericksburg,38.3032,-77.4605,22.950000000000045,35,0,4.12,US,1712607261
433,wurtulla,-26.7568,153.1256,22.810000000000002,99,100,3.75,AU,1712607381
434,turkmenabat,39.0733,63.5786,18.99000000000001,42,0,5.14,TM,1712607382
435,tobelo,1.7284,128.0095,26.07000000000005,85,70,0.82,ID,1712607382
436,saint-francois,46.4154,3.9054,19.689999999999998,42,0,2.06,FR,1712607181
437,puerto carreno,6.189,-67.4859,37.99000000000001,34,20,2.06,CO,1712607382
438,muynoq,43.7683,59.0214,12.260000000000048,52,0,2.86,UZ,1712607382
439,mizan teferi,6.9833,35.5833,17.180000000000007,94,11,1.09,ET,1712607383
440,chinde,26.8418,88.0763,17.5,26,76,2.54,NP,1712607383
441,arroyo,41.6096,-4.7969,8.120000000000005,76,20,3.6,ES,1712607183
442,salalah,17.0151,54.0924,25.960000000000036,77,52,1.53,OM,1712607383
443,nuku'alofa,-21.1333,-175.2,27.189999999999998,83,75,6.17,TO,1712607383
444,mizdah,31.4451,12.9801,21.27000000000004,16,4,4.54,LY,1712607384
445,pavlodar,52.3,76.95,8.890000000000043,93,100,3.0,KZ,1712607384
446,vadso,70.0744,29.7487,-2.509999999999991,93,75,6.17,NO,1712607186
447,ilomantsi,62.6716,30.9328,3.7200000000000273,100,100,4.36,FI,1712607385
448,dublyany,49.9041,24.0864,14.520000000000039,73,78,3.0,UA,1712607385
449,xai-xai,-25.0519,33.6442,21.700000000000045,81,99,2.54,MZ,1712607150
450,noosa heads,-26.3833,153.15,22.840000000000032,87,100,3.89,AU,1712607386
451,rampur,28.8167,79.0333,23.390000000000043,11,0,0.89,IN,1712607386
452,gadzhiyevo,69.2551,33.3362,-3.6299999999999955,94,100,6.89,RU,1712607386
453,puerto baquerizo moreno,-0.9,-89.6,30.55000000000001,70,20,6.17,EC,1712607386
454,akureyri,65.6835,-18.0878,-0.03999999999996362,86,100,6.17,IS,1712607339
455,fonte boa,-2.4959,-66.2662,30.890000000000043,64,100,1.77,BR,1712607226
456,san nicolas,18.1725,120.5953,23.950000000000045,88,20,1.54,PH,1712607387
457,extrema,-22.8547,-46.3183,18.77000000000004,98,100,1.18,BR,1712606893
458,manaure,11.7751,-72.4445,34.620000000000005,43,5,7.23,CO,1712607387
459,antsiranana,-12.2787,49.2917,26.04000000000002,83,81,5.74,MG,1712607387
460,ola,59.5833,151.2833,-2.6999999999999886,90,100,5.07,RU,1712607387
461,san julian,21.0167,-102.1667,29.210000000000036,10,3,7.4,MX,1712607388
462,sampit,-2.5333,112.95,24.33000000000004,98,100,1.21,ID,1712607388
463,novodvinsk,64.4165,40.8122,-1.1399999999999864,93,100,1.08,RU,1712607388
464,malvan,16.0667,73.4667,26.370000000000005,77,0,5.05,IN,1712607388
465,yemetsk,63.4721,41.7941,-1.9899999999999523,99,100,0.43,RU,1712607388
466,buurhakaba,2.8026,44.0781,26.220000000000027,78,100,3.8,SO,1712607388
467,ascension,30.2169,-90.9001,23.0,88,100,0.0,US,1712607389
468,nueva guinea,11.6876,-84.4562,33.29000000000002,41,100,7.55,NI,1712607389
469,casper,42.8666,-106.3131,4.840000000000032,64,100,5.66,US,1712607389
470,maceio,-9.6658,-35.7353,29.689999999999998,74,20,4.63,BR,1712607168
471,yermentau,51.6214,73.1069,6.2000000000000455,92,93,4.0,KZ,1712607389
472,laredo,27.5064,-99.5075,28.160000000000025,65,100,5.14,US,1712607112
473,tabas,33.5959,56.9244,22.120000000000005,24,5,1.03,IR,1712607389
474,richards bay,-28.783,32.0377,20.430000000000007,90,100,6.37,ZA,1712607390
475,tanjung pandan,-2.75,107.65,27.660000000000025,81,97,1.42,ID,1712607212
476,ebon,4.582,168.6964,27.910000000000025,83,100,9.47,MH,1712607390
477,kailua-kona,19.6406,-155.9956,26.27000000000004,76,75,3.6,US,1712607390
478,staryye ozinki,51.1786,49.6769,11.28000000000003,72,77,4.54,RU,1712607390
479,fort collins,40.5853,-105.0844,14.710000000000036,21,0,2.68,US,1712606648
480,axim,4.8699,-2.2405,28.420000000000016,81,92,4.14,GH,1712607391
481,nguigmi,14.2495,13.1092,30.390000000000043,15,99,2.36,NE,1712607391
482,papao,-17.75,-149.55,30.82000000000005,80,100,6.19,PF,1712607152
483,port douglas,-16.4833,145.4667,25.83000000000004,77,100,1.37,AU,1712607391
484,yaren,-0.5472,166.916,28.04000000000002,79,48,4.12,NR,1712607391
485,limassol,34.675,33.0333,15.04000000000002,88,100,7.2,CY,1712607391
486,shuangjiang,26.1547,109.7138,13.970000000000027,90,54,1.1,CN,1712607392
487,ambovombe,-25.1667,46.0833,21.57000000000005,77,98,7.98,MG,1712607227
488,sitia,35.2,26.0986,18.879999999999995,77,71,7.66,GR,1712607392
489,ikwiriri,-7.9562,38.9716,22.430000000000007,98,100,1.53,TZ,1712607392
490,sault ste. marie,46.5168,-84.3333,11.310000000000002,50,0,5.66,CA,1712607099
491,palu,-0.8917,119.8707,24.910000000000025,98,100,1.76,ID,1712607393
492,remire-montjoly,4.9167,-52.2667,31.02000000000004,66,20,5.66,GF,1712607238
493,amungan,15.3652,119.9582,27.230000000000018,64,82,1.45,PH,1712607393
494,tabou,4.423,-7.3528,28.53000000000003,79,94,4.11,CI,1712607393
495,aliwal north,-30.6937,26.7114,12.980000000000018,90,18,2.07,ZA,1712607394
496,attapeu,14.8,106.8333,26.260000000000048,70,6,0.71,LA,1712607394
497,sanica,44.6142,16.6411,17.360000000000014,75,94,2.31,BA,1712607394
498,tshabong,-26.05,22.45,17.55000000000001,42,0,4.65,BW,1712607394
499,cabinda,-5.55,12.2,25.99000000000001,88,98,0.96,AO,1712607395
500,east ballina,-28.8667,153.5833,18.78000000000003,93,29,3.27,AU,1712607395
501,richland center,43.3347,-90.3868,15.350000000000023,57,35,7.09,US,1712607395
502,port saint john's,-31.6229,29.5448,20.720000000000027,88,89,2.37,ZA,1712607191
503,great falls,47.5002,-111.3008,11.32000000000005,37,100,8.75,US,1712607149
504,kyosai,34.8503,128.5886,12.980000000000018,84,96,2.77,KR,1712607395
505,port macquarie,-31.4333,152.9167,15.5,90,100,2.58,AU,1712607249
506,jacupiranga,-24.6925,-48.0022,24.600000000000023,91,93,0.94,BR,1712607396
507,north platte,41.1239,-100.7654,13.370000000000005,45,40,12.96,US,1712607110
508,petawawa,45.9001,-77.3328,15.770000000000039,28,75,2.06,CA,1712607396
509,timbiqui,2.7717,-77.6654,27.75,89,94,3.93,CO,1712607397
510,moose jaw,50.4001,-105.5344,14.150000000000034,24,75,5.14,CA,1712607320
511,bathsheba,13.2167,-59.5167,29.340000000000032,70,20,5.14,BB,1712607217
512,hilo,19.7297,-155.09,21.25,94,100,4.12,US,1712607228
513,frederico westphalen,-27.3592,-53.3944,27.04000000000002,63,58,0.72,BR,1712607062
514,ninghai,29.2892,121.4247,11.050000000000011,90,100,2.7,CN,1712607397
515,broome,42.2506,-75.833,16.110000000000014,42,100,2.57,US,1712607397
516,purranque,-40.9167,-73.1667,14.629999999999995,66,100,1.92,CL,1712607397
517,isoka,-10.1606,32.6335,17.730000000000018,97,99,0.45,ZM,1712607398
518,glace bay,46.1969,-59.957,7.3700000000000045,71,75,3.09,CA,1712607398
519,motueka,-41.1333,173.0167,15.610000000000014,84,43,1.09,NZ,1712607398
520,camas,37.402,-6.0331,17.24000000000001,66,0,4.12,ES,1712607398
521,fort bragg,35.139,-79.006,24.55000000000001,40,0,4.63,US,1712607158
522,nabire,-3.3667,135.4833,23.910000000000025,94,100,0.98,ID,1712607198
523,wingham,43.8879,-81.3114,16.27000000000004,63,0,5.68,CA,1712607399
524,island harbour,50.724,-1.2758,11.79000000000002,86,78,2.68,GB,1712607399
525,beloyarskiy,63.7119,66.6722,-6.669999999999959,95,100,0.89,RU,1712607399
526,kirkland lake,48.1446,-80.0377,10.160000000000025,32,100,0.0,CA,1712607399
527,paka,4.6374,103.4368,25.960000000000036,94,83,0.0,MY,1712607399
528,tuy hoa,13.0833,109.3,22.83000000000004,95,59,1.2,VN,1712607399
529,motygino,58.1831,94.7592,-12.339999999999975,97,78,1.79,RU,1712607400
530,muncheberg,52.5,14.1333,21.010000000000048,71,46,3.35,DE,1712607400
531,houlton,46.1262,-67.8403,14.29000000000002,23,0,3.09,US,1712607400
532,olyokminsk,60.3736,120.4264,-5.5499999999999545,97,100,0.4,RU,1712607400
533,wao,7.6833,124.6833,17.470000000000027,66,100,1.41,PH,1712607400
534,leitchfield,37.48,-86.2939,22.32000000000005,76,83,3.13,US,1712607248
535,guri-si,37.5986,127.1394,11.82000000000005,44,0,4.0,KR,1712607400
536,ghanzi,-21.5667,21.7833,22.200000000000045,72,98,4.08,BW,1712607401
537,mombasa,-4.0547,39.6636,28.230000000000018,78,75,3.09,KE,1712607401
538,new ulm,44.3125,-94.4605,10.800000000000011,80,75,3.6,US,1712607359
539,gargalianoi,37.0667,21.6333,15.340000000000032,61,0,1.06,GR,1712607401
540,cutral-co,-38.9469,-69.2089,24.390000000000043,10,32,2.68,AR,1712607401
541,altos,-5.0381,-42.46,27.010000000000048,88,38,1.8,BR,1712607401
542,sumbe,-11.2061,13.8437,26.55000000000001,87,100,1.77,AO,1712607401
543,pizarro,4.9533,-77.366,28.060000000000002,83,100,4.46,CO,1712607402
544,rochester,43.1548,-77.6156,15.580000000000041,48,100,0.45,US,1712607401
545,maslyanino,54.3436,84.2111,2.32000000000005,94,100,2.18,RU,1712607402
546,dzuunmod,48.2199,97.3744,-0.6200000000000045,94,100,0.9,MN,1712607402
547,kulob,37.9145,69.783,16.420000000000016,44,100,5.0,TJ,1712607402
548,baiyin,36.5583,104.2081,10.270000000000039,35,99,1.97,CN,1712607402
549,newman,37.3138,-121.0208,18.49000000000001,44,0,6.71,US,1712607176
550,nadi,-17.8,177.4167,26.0,83,75,1.03,FJ,1712607285
551,deqen,29.9618,90.7188,1.2000000000000455,52,100,2.95,CN,1712607403
552,tauranga,-37.6861,176.1667,17.140000000000043,94,74,2.7,NZ,1712607288
553,fujin,47.26,132.0322,-3.8899999999999864,47,0,4.43,CN,1712607403
554,ingeniero guillermo n. juarez,-23.9,-61.85,28.83000000000004,62,85,3.33,AR,1712607403
555,usman',52.0466,39.7288,14.360000000000014,71,62,2.68,RU,1712607353
556,suez,29.9737,32.5263,18.340000000000032,54,14,1.9,EG,1712607404
557,karditsa,39.3656,21.9217,9.770000000000039,59,0,0.86,GR,1712607404
558,san luis de la loma,17.2706,-100.8939,30.230000000000018,50,2,4.41,MX,1712607158
559,belmonte,-15.8631,-38.8828,27.140000000000043,77,46,3.64,BR,1712607404
560,lodwar,3.1191,35.5973,31.560000000000002,50,34,1.76,KE,1712607404
561,dharchula,29.85,80.5333,8.860000000000014,25,0,3.76,IN,1712607404
562,kalmunai,7.4167,81.8167,26.120000000000005,77,81,1.71,LK,1712607404
563,yelizovo,53.1873,158.3805,3.2200000000000273,93,75,1.0,RU,1712607405
564,urangan,-25.3,152.9,21.78000000000003,98,100,4.02,AU,1712607405
565,las tablas,7.7667,-80.2833,35.10000000000002,99,94,6.17,PA,1712607405
566,camacupa,-12.0167,17.4833,17.370000000000005,92,97,0.95,AO,1712607405
567,shimoda,34.6667,138.95,16.720000000000027,97,100,9.16,JP,1712607405
568,bikenibeu village,1.3673,173.1241,28.980000000000018,84,75,4.63,KI,1712607405
569,saryozek,44.3583,77.9753,11.480000000000018,44,99,2.9,KZ,1712607406
570,aitape,-3.1374,142.3475,24.99000000000001,96,100,3.4,PG,1712607406
571,khark,29.2614,50.3306,25.28000000000003,59,100,0.79,IR,1712607406
572,coronel dorrego,-38.7187,-61.2873,29.510000000000048,24,54,9.32,AR,1712607406
